,gene,members,origin,r_scores,snps
4463,group6806,120,0,0.125619279169,11
4464,group6807,119,0,0.155777026126,49
4465,group6808,119,0,0.136748369771,88
4466,group6809,119,0,0.0988778941372,18
4467,group681,198,['chrm'],0.141950380637,39
4468,group6810,119,0,0.107280000595,120
4469,group6811,119,0,0.104254323975,46
4470,group6812,119,0,0.120785271319,54
4471,group6813,119,0,0.131796579192,83
4472,group6814,119,0,0.136607597488,30
4473,group6815,119,0,0.133931183206,101
4474,group6816,119,0,0.105159485508,70
4475,group6817,119,0,0.113071489456,61
4476,group6818,119,0,0.139575581309,17
4477,group6819,119,0,0.137937702822,16
4478,group682,198,['chrm'],0.169031524659,87
4479,group6820,120,0,0.11762892898,55
4480,group6821,119,0,0.109326173396,153
4481,group6822,119,0,0.109297598115,55
4482,group6823,119,0,0.100398076473,108
4483,group6824,128,0,0.119946835664,64
4484,group683,198,['chrm'],0.138186319561,60
4485,group6837,131,0,0.146868519037,29
4486,group6838,192,0,0.185790668303,47
4487,group6839,197,0,0.16947781172,59
4488,group684,197,0,0.125561736063,30
4489,group6840,197,0,0.180950951294,55
4490,group6841,197,0,0.205539075403,49
4491,group6848,145,0,0.20199675481,18
4492,group685,198,['chrm'],0.17647671031,54
4493,group6852,135,0,0.238295344139,49
4494,group6854,142,0,0.110933729179,25
4495,group6855,117,0,0.240138189742,45
4496,group6856,115,0,0.149212657311,7
4497,group6859,167,0,0.14538405501,20
4498,group686,198,['chrm'],0.151817346444,48
4499,group6860,116,0,0.105241268132,39
4500,group6863,111,0,0.14261469659,16
4501,group6864,117,0,0.156440290276,9
4502,group6866,114,0,0.127160513585,2
4503,group6867,116,0,0.206694609006,19
4504,group6868,116,0,0.173500426373,3
4505,group6869,131,0,0.227158585208,40
4506,group687,198,['chrm'],0.15025607812,14
4507,group6874,158,0,0.0842314286863,25
4508,group6875,130,0,0.147164864277,134
4509,group6876,136,0,0.121245852429,54
4510,group6877,130,0,0.157379097818,64
4511,group6878,130,0,0.14840752504,27
4512,group6879,127,0,0.169996892237,42
4513,group688,198,['chrm'],0.151221600629,14
4514,group6880,127,0,0.181550035199,54
4515,group6881,127,0,0.148078111411,42
4516,group6882,115,0,0.162328088882,25
4517,group6883,127,0,0.139960918655,18
4518,group6884,154,0,0.151922565901,18
4519,group6885,117,0,0.168272472815,3
4520,group689,198,['chrm'],0.169879761635,46
4521,group690,198,['chrm'],0.165280341271,64
4522,group6901,162,0,0.144525470789,70
4523,group6903,111,0,0.159576701176,9
4524,group6906,131,0,0.157915542359,5
4525,group6907,150,0,0.0929954595164,350
4526,group6908,130,0,0.248584315703,22
4527,group6909,130,0,0.205576505296,21
4528,group691,198,[],0.0936355633498,34
4529,group6910,133,0,0.167117070664,26
4530,group692,197,0,0.118284697906,32
4531,group6920,120,0,0.139880834774,126
4532,group6925,102,0,0.0959530020319,8
4533,group6926,104,0,0.105779052938,2
4534,group6927,104,0,0.124726924087,17
4535,group693,198,[],0.179171047935,40
4536,group6931,127,0,0.114966036499,30
4537,group6932,110,0,0.169931927511,13
4538,group6936,102,0,0.140482169951,32
4539,group694,198,[],0.203758584336,45
4540,group695,198,[],0.213141611222,54
4541,group696,194,0,0.159110542519,32
4542,group697,198,[],0.121055855426,56
4543,group6976,110,0,0.23698261302,49
4544,group698,197,0,0.150050993626,176
4545,group699,198,[],0.1859617037,112
4546,group700,198,[],0.156644714245,60
4547,group7008,133,0,0.18697366718,17
4548,group701,198,[],0.196774265174,76
4549,group7014,113,0,0.103341961711,66
4550,group702,198,[],0.17592434445,20
4551,group703,196,0,0.118334913965,124
4552,group7031,159,0,0.122011550316,13
4553,group704,195,0,0.0981954660465,352
4554,group705,198,[],0.143573174162,42
4555,group7057,133,0,0.135329420008,41
4556,group706,198,[],0.093678390656,52
4557,group7060,146,0,0.104875507425,20
4558,group707,198,[],0.178475161706,56
4559,group708,197,0,0.120058394392,63
4560,group709,198,[],0.221836766477,76
4561,group7092,108,0,0.14365040782,11
4562,group710,198,[],0.192038166144,50
4563,group7106,166,0,0.106554696673,131
4564,group711,198,[],0.223845764282,93
4565,group712,197,0,0.17355348666,52
4566,group713,198,[],0.162078914774,60
4567,group714,198,[],0.143031362764,66
4568,group715,198,[],0.222431201134,157
4569,group7154,150,0,0.125280990105,33
4570,group716,198,[],0.113174475224,9
4571,group7161,114,0,0.163858427398,9
4572,group7165,125,0,0.123246511201,37
4573,group717,198,[],0.185421281328,78
4574,group718,198,[],0.190464512735,140
4575,group719,197,0,0.184320067101,198
4576,group7196,122,0,0.140896170096,33
4577,group7197,152,0,0.217063872112,27
4578,group720,198,[],0.204000998153,197
4579,group721,198,[],0.236610700376,41
4580,group722,198,[],0.20275204379,56
4581,group7229,122,0,0.147311393092,26
4582,group723,198,[],0.17498153446,115
4583,group724,198,[],0.209033935759,93
4584,group725,198,[],0.202698541531,36
4585,group726,198,[],0.201924470566,71
4586,group727,198,[],0.18603056005,109
4587,group728,198,[],0.134901644214,52
4588,group729,198,[],0.174500992166,70
4589,group730,198,[],0.1294712858,76
4590,group7302,107,0,0.0830899514253,3
4591,group731,198,[],0.161020275178,67
4592,group732,198,[],0.142869679375,64
4593,group733,198,[],0.200762134148,102
4594,group734,197,0,0.111581453139,134
4595,group735,198,[],0.218893548022,86
4596,group736,197,0,0.173717946904,89
4597,group737,198,[],0.243737000106,99
4598,group738,198,[],0.154545344764,80
4599,group739,198,[],0.183928705033,148
4600,group7396,150,0,0.149374481356,44
4601,group7398,150,0,0.135778281939,22
4602,group7399,150,0,0.120352612204,36
4603,group740,198,[],0.196135963916,93
4604,group7400,149,0,0.123577434509,115
4605,group7401,116,0,0.158036007622,37
4606,group741,198,[],0.169825694398,101
4607,group742,196,0,0.198012551231,134
4608,group743,198,[],0.240299796581,56
4609,group744,197,0,0.143682690423,89
4610,group745,198,[],0.213060264372,86
4611,group746,198,[],0.17710740996,66
4612,group747,198,[],0.126134213204,80
4613,group748,198,[],0.138916620413,68
4614,group749,198,[],0.13316294022,88
4615,group751,198,[],0.102748288836,165
4616,group752,198,[],0.141957204853,79
4617,group753,198,[],0.162787900562,37
4618,group754,197,0,0.12839101368,40
4619,group755,198,[],0.169529673224,66
4620,group756,193,0,0.172252799739,102
4621,group757,197,0,0.142564774407,46
4622,group758,198,[],0.168699596923,64
4623,group759,198,[],0.182851914382,63
4624,group76,126,0,0.144016286208,12
4625,group760,198,[],0.162852520553,96
4626,group761,198,[],0.147194405461,95
4627,group762,198,[],0.130424738696,120
4628,group763,198,[],0.165300564572,69
4629,group764,198,[],0.163281926494,58
4630,group7643,124,0,0.0929247150632,34
4631,group765,198,[],0.16264059866,85
4632,group766,198,[],0.146679162943,25
4633,group767,198,[],0.125230261945,72
4634,group768,198,[],0.156933330491,60
4635,group769,198,[],0.1518664215,53
4636,group77,126,0,0.131971193312,11
4637,group770,198,[],0.188649624206,97
4638,group771,198,[],0.173194870922,60
4639,group772,197,0,0.181338626546,76
4640,group773,197,0,0.173093285838,108
4641,group774,198,[],0.216840512733,106
4642,group775,198,[],0.126887747956,65
4643,group776,198,[],0.17627516131,61
4644,group7769,118,0,0.224486372062,59
4645,group777,198,[],0.173685792787,59
4646,group778,198,[],0.189386338012,82
4647,group779,198,[],0.186711465918,25
4648,group78,126,0,0.170871969683,20
4649,group780,198,[],0.134669378297,96
4650,group781,198,[],0.0885778738753,64
4651,group782,198,[],0.111416771048,45
4652,group783,198,[],0.118698844936,67
4653,group784,198,[],0.223713428287,110
4654,group785,198,[],0.213424714389,99
4655,group786,198,[],0.171985788277,57
4656,group787,198,[],0.204643611716,55
4657,group788,198,[],0.188127824974,64
4658,group789,198,[],0.203408542365,44
4659,group79,126,0,0.192375498231,18
4660,group790,198,[],0.141745527171,46
4661,group791,198,[],0.150047931492,59
4662,group795,198,['chrm'],0.109693316028,4
4663,group796,198,['chrm'],0.0979206050687,3
4664,group797,198,['chrm'],0.151765735736,32
4665,group798,198,['chrm'],0.160382661336,44
4666,group799,198,['chrm'],0.200041354566,83
4667,group80,126,0,0.209011614425,18
4668,group800,198,['chrm'],0.162204196272,81
4669,group801,198,['chrm'],0.156674427334,73
4670,group802,198,['chrm'],0.232744078412,109
4671,group803,198,['chrm'],0.186445775737,50
4672,group8038,124,0,0.119854720878,48
4673,group804,198,['chrm'],0.186426340005,71
4674,group805,198,['chrm'],0.1719782658,49
4675,group806,198,['chrm'],0.177411449571,81
4676,group807,198,['chrm'],0.175394696746,16
4677,group8070,183,0,0.163084085195,105
4678,group808,198,['chrm'],0.153153810577,11
4679,group809,198,['chrm'],0.156694323515,31
4680,group81,126,0,0.169306866076,19
4681,group810,198,['chrm'],0.193447512523,84
4682,group811,198,['chrm'],0.192530162703,44
4683,group812,198,['chrm'],0.18468454979,91
4684,group813,198,['chrm'],0.139791711488,37
4685,group814,198,['chrm'],0.13984239863,33
4686,group815,198,['chrm'],0.134563980688,8
4687,group816,198,['chrm'],0.21329496864,424
4688,group817,197,0,0.177007178304,71
4689,group818,194,0,0.0896356685481,76
4690,group819,198,['chrm'],0.14188063825,20
4691,group820,198,['chrm'],0.121508556687,13
4692,group821,198,['chrm'],0.174208711274,81
4693,group822,198,['chrm'],0.146385484424,14
4694,group823,198,['chrm'],0.139526320652,41
4695,group824,198,['chrm'],0.163489186857,39
4696,group825,198,['chrm'],0.150329613865,75
4697,group826,198,['chrm'],0.199413032598,71
4698,group827,198,['chrm'],0.147052120816,73
4699,group828,198,['chrm'],0.169644381662,166
4700,group8281,102,0,0.156232526647,6
4701,group8282,119,0,0.135334087014,69
4702,group829,198,['chrm'],0.207334260483,100
4703,group830,198,['chrm'],0.143754361553,99
4704,group831,197,0,0.0829966748115,82
4705,group832,198,['chrm'],0.160163206181,79
4706,group833,198,['chrm'],0.115196781295,3
4707,group834,198,['chrm'],0.170233926822,50
4708,group835,198,['chrm'],0.157560123,53
4709,group836,198,['chrm'],0.173504612727,104
4710,group837,198,['chrm'],0.163701297793,40
4711,group838,198,['chrm'],0.155782433568,46
4712,group839,198,['chrm'],0.18904446858,347
4713,group840,198,['chrm'],0.198526915619,72
4714,group841,198,['chrm'],0.200352334292,124
4715,group8418,120,0,0.114211038006,171
4716,group842,198,['chrm'],0.17511175914,111
4717,group843,198,['chrm'],0.162680015443,103
4718,group844,198,['chrm'],0.167156449782,61
4719,group845,198,['chrm'],0.132110280796,19
4720,group846,197,0,0.074046887279,29
4721,group847,197,0,0.085661969241,66
4722,group848,198,['chrm'],0.202263803726,99
4723,group8486,151,0,0.131632057809,23
4724,group849,198,['chrm'],0.179703889072,72
4725,group8495,131,0,0.213403521334,97
4726,group850,198,['chrm'],0.171248654555,197
4727,group851,198,['chrm'],0.162176324604,84
4728,group852,198,['chrm'],0.177079972826,105
4729,group853,198,['chrm'],0.135918884784,88
4730,group8538,197,0,0.185086109627,43
4731,group8539,126,0,0.102545303499,13
4732,group854,198,['chrm'],0.129942723772,71
4733,group855,198,['chrm'],0.102552466745,51
4734,group856,198,['chrm'],0.183695247664,211
4735,group857,198,['chrm'],0.181829356456,156
4736,group8574,189,0,0.0761162814279,44
4737,group8575,153,0,0.182113128073,13
4738,group858,198,['chrm'],0.228975243844,57
4739,group8587,148,0,0.134767133776,64
4740,group859,198,['chrm'],0.188033960801,38
4741,group860,198,['chrm'],0.208660750036,86
4742,group8602,185,0,0.102390788347,61
4743,group8609,116,0,0.0931609465974,3
4744,group861,198,['chrm'],0.152804018282,39
4745,group8610,109,0,0.157063050748,40
4746,group8611,150,0,0.122723076487,70
4747,group8612,150,0,0.149755589012,153
4748,group8613,150,0,0.120243463735,44
4749,group8614,151,0,0.116708150455,38
4750,group8615,107,0,0.142642293487,79
4751,group8617,128,0,0.118548641829,15
4752,group8618,117,0,0.157667846903,82
4753,group8619,141,0,0.113311213572,80
4754,group862,198,['chrm'],0.1646401512,48
4755,group8620,148,0,0.135433525287,81
4756,group8622,182,0,0.193750478182,16
4757,group8627,121,0,0.135329060714,235
4758,group863,198,['chrm'],0.181495832364,61
4759,group8636,153,0,0.0945949849896,4
4760,group864,198,['chrm'],0.168847101806,47
4761,group865,198,['chrm'],0.110490313157,50
4762,group8658,117,0,0.143874318066,119
4763,group866,198,['chrm'],0.176661009895,15
4764,group867,198,['chrm'],0.147362412012,32
4765,group8677,123,0,0.0756486443296,17
4766,group868,198,['chrm'],0.146539317254,39
4767,group869,198,['chrm'],0.183480108992,72
4768,group8695,117,0,0.193634712462,112
4769,group8696,117,0,0.148478412864,54
4770,group870,198,['chrm'],0.151232675933,39
4771,group871,198,['chrm'],0.17253190784,25
4772,group872,198,['chrm'],0.220355763426,123
4773,group873,198,['chrm'],0.129912804623,43
4774,group874,198,['chrm'],0.15770330959,13
4775,group875,198,['chrm'],0.19148027362,32
4776,group876,198,['chrm'],0.176357786123,54
4777,group877,198,['chrm'],0.151807729506,87
4778,group878,198,['chrm'],0.172573349907,13
4779,group879,198,['chrm'],0.165366858007,39
4780,group880,198,['chrm'],0.106787712671,31
4781,group8801,115,0,0.081436350357,34
4782,group881,198,['chrm'],0.171850192383,59
4783,group882,198,['chrm'],0.213212338788,52
4784,group883,198,['chrm'],0.192547579647,43
4785,group884,197,0,0.208890160269,86
4786,group885,198,['chrm'],0.13398557374,13
4787,group886,198,['chrm'],0.257563116319,279
4788,group887,198,['chrm'],0.232953071806,312
4789,group888,198,['chrm'],0.162571107807,74
4790,group889,198,['chrm'],0.0981590906971,260
4791,group890,198,['chrm'],0.206829409259,153
4792,group891,198,['chrm'],0.175543572578,47
4793,group892,198,['chrm'],0.101924624196,20
4794,group893,198,['chrm'],0.0958699926417,11
4795,group894,198,['chrm'],0.192636264553,55
4796,group895,198,['chrm'],0.210781317715,128
4797,group896,197,0,0.111400747334,39
4798,group897,198,['chrm'],0.188153056808,142
4799,group898,198,['chrm'],0.102574361727,43
4800,group899,198,['chrm'],0.0954206313899,57
4801,group900,198,['chrm'],0.120212232221,53
4802,group901,198,['chrm'],0.120192841594,13
4803,group902,198,['chrm'],0.132907223927,55
4804,group903,198,['chrm'],0.170317727955,55
4805,group904,198,['chrm'],0.121229536496,38
4806,group905,198,['chrm'],0.129802125976,6
4807,group9054,148,0,0.145209112879,16
4808,group906,198,['chrm'],0.143177217554,44
4809,group9061,161,0,0.205907762797,93
4810,group9064,101,0,0.179286575929,22
4811,group907,198,['chrm'],0.196865654735,37
4812,group9075,116,0,0.156352524092,62
4813,group9076,118,0,0.217054676791,86
4814,group9078,118,0,0.212413611041,210
4815,group9079,117,0,0.127536819352,109
4816,group908,198,['chrm'],0.14862930953,24
4817,group9086,123,0,0.158029737026,42
4818,group9087,123,0,0.157970868024,92
4819,group9088,121,0,0.207711564887,26
4820,group909,198,['chrm'],0.162186237019,27
4821,group910,182,0,0.154218195343,27
4822,group911,198,['chrm'],0.137112045566,59
4823,group912,198,['chrm'],0.187383669184,56
4824,group913,198,['chrm'],0.201829503611,97
4825,group914,198,['chrm'],0.264214866337,163
4826,group915,198,['chrm'],0.210332720979,36
4827,group9151,130,0,0.188427981041,17
4828,group9153,150,0,0.118955229795,20
4829,group916,198,['chrm'],0.181521516654,36
4830,group917,198,['chrm'],0.194091685122,32
4831,group918,198,['chrm'],0.201643583728,93
4832,group919,197,0,0.210865772008,203
4833,group920,198,['chrm'],0.199448703209,73
4834,group921,196,0,0.167851350805,77
4835,group922,198,['chrm'],0.165541504248,19
4836,group9221,102,0,0.118026926465,55
4837,group9222,101,0,0.234359134556,95
4838,group923,197,0,0.155872976851,59
4839,group924,198,['chrm'],0.170260329802,68
4840,group925,198,['chrm'],0.151593779492,42
4841,group9255,146,0,0.118139427912,16
4842,group9256,146,0,0.116211944585,12
4843,group9257,146,0,0.130418099709,18
4844,group9258,146,0,0.144976840255,22
4845,group9259,145,0,0.134354534067,14
4846,group926,198,['chrm'],0.197172783746,38
4847,group9262,144,0,0.141181293737,19
4848,group9263,146,0,0.115544652721,5
4849,group9264,144,0,0.120022277243,7
4850,group9265,146,0,0.127065161384,17
4851,group927,132,0,0.172062988392,40
4852,group928,162,0,0.10249827268,27
4853,group929,198,['chrm'],0.174090762379,79
4854,group9298,161,0,0.202193460841,33
4855,group9299,161,0,0.277626943942,105
4856,group930,187,0,0.155244606094,44
4857,group9300,161,0,0.212761136319,26
4858,group931,198,['chrm'],0.159270621019,76
4859,group932,196,0,0.180450203701,92
4860,group9327,119,0,0.143924665884,8
4861,group933,198,['chrm'],0.186870206938,88
4862,group934,198,['chrm'],0.18282488575,111
4863,group935,198,['chrm'],0.114869608881,107
4864,group9351,144,0,0.108818523727,4
4865,group9359,101,0,0.182927114299,66
4866,group936,198,['chrm'],0.109703145774,55
4867,group9364,120,0,0.0911584771644,24
4868,group937,196,0,0.113049102786,63
4869,group9370,106,0,0.216049775394,12
4870,group9377,161,0,0.210996030118,97
4871,group938,198,['chrm'],0.109715579165,6
4872,group939,168,0,0.0872231473565,21
4873,group940,198,['chrm'],0.206698518826,44
4874,group941,183,0,0.166303933146,39
4875,group942,198,['chrm'],0.125020482884,78
4876,group943,198,['chrm'],0.148345188112,53
4877,group944,198,['chrm'],0.192743951033,77
4878,group945,198,['chrm'],0.161498005667,71
4879,group946,165,0,0.193383967785,60
4880,group949,195,0,0.13248281055,58
4881,group95,175,0,0.10318397578,55
4882,group950,198,['chrm'],0.178394640332,829
4883,group951,198,['chrm'],0.211994031866,243
4884,group952,186,0,0.11722682981,26
4885,group953,198,['chrm'],0.0648687270741,38
4886,group954,198,['chrm'],0.165500359868,69
4887,group955,198,['chrm'],0.164243639787,63
4888,group956,198,['chrm'],0.172345606825,88
4889,group957,198,['chrm'],0.134324266962,36
4890,group958,198,['chrm'],0.181704959486,25
4891,group959,198,['chrm'],0.13977501491,40
4892,group960,198,['chrm'],0.106283996803,68
4893,group961,198,['chrm'],0.130998497391,99
4894,group962,198,['chrm'],0.237986188306,77
4895,group963,198,['chrm'],0.197308549551,47
4896,group964,188,0,0.127201014737,56
4897,group965,198,['chrm'],0.161108503637,19
4898,group966,198,['chrm'],0.166707828522,36
4899,group967,198,['chrm'],0.170507897161,55
4900,group968,198,['chrm'],0.219606253538,100
4901,group969,198,['chrm'],0.141186737558,71
